product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue,307,5.0 out of 5 stars,https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697644704&sprefix=ba%2Caps%2C283&sr=8-243,2, B0BVZL49N8,"🎒About The Product🎒 Choose a backpack that's the right size for your needs and has enough capacity to carry all your gear. Look for a backpack made from durable, water-resistant material that can withstand the elements. backpack should have padded shoulder straps, a hip belt, and a back panel that provide comfort and support during long hikes. Multiple pockets and compartments help you organize your gear and make it easy to access everything you need. If you plan to carry a laptop, look for a backpack with a padded laptop sleeve to protect your computer. Hydration system compatibility Some backpacks have built-in hydration systems or are compatible with hydration reservoirs. External attachment points Look for backpacks with external attachment points for carrying gear like trekking poles, ice axes, or sleeping bags. Compression straps These help to secure your load and prevent it from shifting around inside the backpack. 🎒Specification🎒 Outer material: Nylon Capacity: 35 liters approx Weight: 600 grams approx Dimensions: 33cms x 17cms x 43cms (LxWxH)approx Number of compartments: 2 Pocket Description: Utility Pocket Style Name: Traditional Backpacks Closure Type: Zipper Age Range Description: Adult Special Features: Back Padding , Zipper Lock System."," ZaySoo, ZaySoo"
Gear ECO1 24L Medium Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Grey-Black-Yellow),759,4.1 out of 5 stars,https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697644704&sprefix=ba%2Caps%2C283&sr=8-244,"1,497", B012NW0J30,Three main compartments one front smaller compartment bottle holder mesh embedded organizer heavily padded sleeve which fits laptop padded grab handle.," Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
TRAWOC Travel Backpack - 40 Litre Laptop Bag with Rain Cover & Shoe Compartment - Versatile Casual Bag - Ideal Backpack for Men and Women,"1,345",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQzMDYwNDM5NDAzNjU1OjE2OTc2NDQ3MDQ6c3BfYnRmOjMwMDA2MzEzNzY3ODgzMjo6MDo6&url=%2FTRAWOC-Travel-Backpack-Compartment-Women-Olivegreen%2Fdp%2FB0CFFLCBKZ%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644704%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2, B0CFFLHXHK,"Discover the perfect travel companion with the TRAWOC Travel Backpack. Designed for both men and women, this stylish backpack offers a generous 40 litre capacity, making it an ideal backpack for 2-3 days trip or a quick weekend getaway. It measures 59 cm x 33 cm x 20 cm, providing ample space for your essentials. This large backpack for men and women features one large main compartment for your clothes and a padded laptop sleeve suitable for a 15.6-inch laptop. The two zipper pockets provide additional storage for smaller items and documents. Meanwhile, both side water bottle pockets ensure you stay hydrated during your trip. Crafted from premium quality fabric, this backpack bag is designed to withstand the rigors of travel. The water-resistant fabric protects your belongings, while the integrated 100% waterproof rain cover, stored in a separate pocket, offers an extra layer of protection during inclement weather. Comfort is at the forefront of this backpack’s design. It boasts a breathable mesh padded back panel and fully adjustable shoulder straps, ensuring comfort during extended periods of wear. With its premium quality YKK zippers, buckles, and clips, you can trust that the TRAWOC Travel Backpack will stand the test of time. Plus, it comes with a 3-year manufacturer warranty for peace of mind. Whether you're using it as a laptop backpack for the office, a trekking hiking backpack for your next adventure, or a big size bag for a tourist tour, this backpack is versatile and durable. Experience the convenience and comfort of travelling with the TRAWOC Travel Backpack."," TRAWOC, TRAWOC Gears, Customer care"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQzMDYwNDM5NDAzNjU1OjE2OTc2NDQ3MDQ6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644704%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing (Black),"1,186",4.2 out of 5 stars,https://www.amazon.in/Handcuffs-Multifunctional-Maternity-Backpack-Nursing/dp/B09413KB4K/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-244,555, B09413KB4K,"Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing

🖤 Going out with a baby requires you to be ready in any kind of messy situations. That is why, you need a trustable nappy bag to store all your baby's needs.

🖤 Multiple functionality, various compartments and spacious interior make this Diaper Bag an ideal companion for baby and parents on the go.

🖤 Pocket includes individualized storage compartments and zip close pocket to safely organize baby's necessities.

🖤 It is very roomy, can hold all your essential items for baby care, such as baby diaper, milk bottle, towel, water bottle, changing pad, snacks.

🖤 Portable unisex design, perfect gift for men / women / newborn / toddler/ twins / new mother / dad /parents

🖤 Not only diaper bag, it also can be used as weekend equipment, traveling & hiking backpack, casual daypack.", Handcuffs
"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8 out of 5 stars,https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-246,"1,232", B08TTMMGYT,Product Description," Srinivasa Textiles, Srinivasa Textiles"
"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0 out of 5 stars,https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-247,860, B09CGDFNBV,"Product Description
DAHSHA Stylish Nylon Small 6 Multi Pocket Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag for Men & Women (25x9x21 CM, Grey)
Brand: DAHSHA
Color: Grey
Material: Nylon
Pockets : 6 Multi Pocket
Product type: Travel Office Messenger Sling Bag
Perfect messenger bag/shoulder bag/cross body bag/ hiking or travelling Bag
Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements.
The stitching on this product is nice and very strong.
Perfect Size Cross Body Bag with pockets:
Lightweight cross-body design Messenger Bag Dimensions – Length- 20cm ,Width - 10cm, Height - 25cm.
Liter Size : 4.7 Liter .
Belt length- 140cm. small capacity but perfectly fits up to 9"" Tablet and you can use it as a bag to put all your small Accessory.
Liter Size : 4 Liter .small capacity but perfectly fits up to 10"" Tablet and you can use it as a bag to put all your small Accessory.
Great for traveling, Office,College and sports.
Make yourself more stylish with smart sling bags from Fantasy.
6 Multiple Compartment:
Multiple Pockets Crossbody bag : A total of 7 pockets (3 front side Pocket, 1 Inner Side Pocket, 2 Main Pocket & 1 Back Pocket)
Compact yet spacious sling bag for men and women -for 10"" Tablet shoulder side grey sling bag. Room for a camera, tablet, wallet, keys, phone.
Ideal applications: outdoor travels, college, office, casual outing, outdoor sports (hiking, camping, climbing, running, cycling, bike riding), travel, trips or so on.
DEAL FOR EVERY PLACE:
Zipper Closure : Securely Store Your Valuable Things.
Made of Nylon Material with zipper.
Adjustable Cross body Shoulder Strap: Carry your cross body bag securely thanks to the fully adjustable strap. Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers.
Perfect For Travelling
It has enough pockets and capacity to organise your basic survival gear, as well as to conveniently carry the stuff you have to access regularly
Wash it with clean water in ordinary temperature.
Do Not wash it with hot water and alkaline detergent.
Pockets Sling Bag: FOR Tablet AND MOBILE PHONES ETC
Our sling bags provide style and maximize comfort without sacrificing quality.
The offered lightweight and fashionable messenger bag is an ideal choice for keeping and organizing your personal essentials like pens, wallet, cell phone, keys, notebook, currency, tablet.
DS-Cross body Sling Bag- Grey Travel Messenger Bag- small Sling Bag with Handle-Dark Grey Sling Bag Vertical Chain Patch Tanbrown Mini Cross Body SlingTravel Bag-NavyBlue
Size 21.5 X 6.5 x 16 Cm 24x8.8x21.5cm 22.5cm x 9.5cm x 22.5 cm 25.5 x7x20cm 21 x 6.5 x 23 cm
Color Grey Olive Dark Grey TanBrown Navy Blue"," Srinivasa Textiles, Srinivasa Textiles"
"TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack, 1 Year Warranty, HK006","1,567",4.3 out of 5 stars,https://www.amazon.in/TRAWOC-60LTravel-Backpack-Trekking-Rucksack/dp/B07YYG5G31/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-249,"1,445", B07YYG5G31,"Product Description
Looking for a a backpack that suits you is almost as important as having a shoes that suits perfectly on you. Your backpack is like a companion throughout your trek. It’s either going to make your trek a pleasurable one or is going to be a burden to you. To make your selection more efficient and keeping in mind all your requirement TRAWOC present 60 later adventure rucksack that is made of lightweight material, has plenty of spacious inner compartment with built in laptop sleeves and many more features.
WATER BOTTLE COMPARTMENT
These mesh slim pockets which are stretchable and can be used to store smaller items such as water bottles which makes to take out bottle with ease while you are on trek
YKK ZIPPERS
YKK -Those letters stand for ""Yoshida Kogyo Kabushikikaisha"" which, from Japanese, roughly translates to ""Yoshida Company Limited."" It's a zipper manufacturer named after Tadao Yoshida, who founded it in 1934. By one estimate, the company makes half the zippers on Earth, which is more than 7 billion zippers each year. YKK is known for manufacturing best zippers in the world.
BOTTLE COMPARTMENT
These mesh slim pockets which are stretchable and can be used to store smaller items such as water bottles which makes to take out bottle with ease while you are on trek.
Padded Back Panel
The mesh design padded back panel ensures air flow and comfort during your long journey.
PADDED SHOULDER STRAPS
This rucksack comes with tactical military style adjustable straps which all helps you be very comfortable while travelling.
Comfortable
This spacious rucksack can accommodate your belongings with ease. The ergonomic design of the rucksack makes a comfortable trekking experience.
Durable
The rucksack is made from premium quality PU coated fabric, which provides strengthen and long-lasting performance.
Water Resistant
The water-resistant polyester fabric protects your belongings from adverse weather conditions while you are trekking or hiking."," TRAWOC, TRAWOC Gears, Customer care"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9tdGY6MzAwMDE0OTMxNDg0NzMyOjowOjo&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9tdGY6MzAwMDcxOTE2MjI2NzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
Cross Training 22L Medium Water Resistant Travel Duffle Bag/Gym Bag for Men/Women (Khaki Camo),445,4.1 out of 5 stars,https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-254,611, B098FG3GVX,"The Cross Training Duffel from Gear is the optimum solution for an all-purpose duffel bag - whether its the gym, that weekend travel, the training field or the sports arena. Every Gear Bag is tested in real world conditions and crafted with user insights to achieve optimum functionality."," Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100"
"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,124",4.3 out of 5 stars,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-256,24, B097JJ64SH,"How do you describe a Perfect School Backpack? Spacious enough to carry all the books, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Fringe School Bag."," Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8 out of 5 stars,https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-259,199, B09S3ZK3N1,"Product Description
Half Moon Backpack - A Quality of Backpacks
We(Half Moon) are sellers and manufacturers of various types of Customized Bags. Our product array comprises Backpacks, Sports Bags, Duffel Bags, Drawstring Bags, etc. These bags accomplish the customer's specifications and requirements. We provide these bags in numerous colors, designs, shapes, shades, patterns, etc. Our bags are known for lightweight, easy carrying, versatile usage, and durable nature.
Features
DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women.
COMFY & STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers.
INNER MATERIAL: The material used in the inner compartments is thin yet strong and durable so, be assured of its quality. Thin material is used inside to make it lightweight & comfortable in carrying and to protect it from wear & tear.
LOTS OF STORAGE SPACE & POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that is too organised. It has an internal organiser which is small pockets inside the first compartment for pens, diary, phone etc.
OTHER FEATURES: Rain cover, Internal Organiser, Reflector logo, Two water bottle/umbrella pockets, Secret-pocket at bottom for Rain cover and other stuffs, High-Quality zippers, Bartacks on pressure points for extra strength, Ergonomic design, etc.
Casual Stylish Backpack
This trendy backpack comes with multiple pockets and compartments and is very spacious and can accommodate all your stuff and will still be left with more space. With all features like padded handle, padded laptop compartment, internal organiser, reflector logo, bottle pockets, rain/dust cover etc, there is nothing that this backpack does not offer.
Backpack for Every Needs
This MADE IN INDIA Product features 2 large zippered compartments, 2 water bottle /umbrella pockets, Rain cover, Padded Laptop Compartment with 360° Protection, Top padded Handle for comfort, Reflective Stickers & Brand Logo for safety while travelling at night. Its ergonomics comfortable design makes you forget the load you are carrying,
Space & Comfort
This laptop backpack comes with two spacious zippered compartments which can accommodate your notebooks and other essentials with ease. This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability.
Small Pockets
This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.
Rain / Dust Cover
This backpack includes a separate rain/dust cover which can be very handy. It keeps your valuables safe and secure from rain and dust and keeps the backpack neat and clean for a longer period of time.
Proudly Made in India
Half Moon is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this bag is Made in India by Indians using Indian materials.
Shipped Directly from Factory
Half Moon offers high quality bags at lowest prices. We offers bags directly from factory to the customer to provide the bag at lowest prices possible.
Half Moon Curiosity 35L Travel Laptop College School Backpack Half Moon 45L Hammer Laptop Travelling Backpack Half Moon 35 L 15.6 inch Waterproof Laptop Office School Bag Backpack Rain Cover Half Moon 35L Casual Waterproof Laptop Office School Backpack with Rain Cover Half Moon Large 37L Laptop College School Bag Backpack for Men & Women
Size & Dimensions 48 x 34 x 23 cm 54 x 36 x 25 cm 48 x 35 x 21 cm 48 x 35 x 21 cm 50 x 30 x 22 cm
Color Navy Blue Black Black Navy Blue Black & Orange
Capacity 35 Litres 45 Litres 35 Litres 35 Litres 37 Litres
Bar-tacks ✓ ✓ ✓ ✓ ✓
Rain Cover ✓ ✓ ✓ ✓ ✓
Country of Origin India India India India India", Half_Moon(Amazing Bags)
"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-260,"17,857", B07PQQ8M7B,"Product Description
DURABLE AND PREMIUM
Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar backpack is designed thoughtfully for your perfect on the go lifestyle.
ERGONOMIC DESIGN
Made for maximum Comfort, it has padded breathable mesh back and adjustable straps. S-curved Ergo-Grip straps that distribute weight evenly over your shoulders and back.
DURABLE AND PREMIUM
We aim to provide optimal organisation with 2 main compartments, premium zippers, 1 front pocket and 2 side water bottle pockets along with easy to carry top loop.
PREMIUM ZIPS
Premium quality zips that are durable for smooth operations.
ELASTICATED STRAP LOCK
Elasticated Strap Lock secures your laptop or belongings in place.
INNER POCKET
Mesh Pocket allows for easy organisation of your things.
Polestar Amaze Backpack Polestar Vintage Backpack Polestar Ranker Backpack
Laptop Compartment Yes Yes Yes
Organiser Pocket Yes Yes Yes
Material Polyester Polyester Polyester
Utility Space 2 Main Compartments, 2 water bottle pockets, 1 Back secure pocket 2 Main Compartments, 2 water bottle pockets, 1 front pocket 1 front pocket, 2 Main Compartments, 1 water bottle pockets
Trolley Strap No No Yes
Padded shoulder strap Yes Yes Yes"," POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9idGY6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9idGY6MzAwMDcxOTE1MzU5MzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,564, B01M6WLGH0,"Product Description
Accelerator Black Laptop Backpack
ANTI-THEFT ZIPPERS

These are the little things that make such a huge difference. The little lock, well hidden inside the water bottle pocket helps frustrate the efforts of seasoned thieves, while making it very easy for you to operate. This little device has saved many Trinity owners great heartburn.
WATER RESISTANT LIGHTWEIGHT FABRIC

When it comes to the quality of our fabric, there is no cutting corners, no compromise. Delivering the best quality and durability is part of our DNA. The Polyeuterene coated fabric helps the bag remain stubbornly water resistant while remaining exceedingly lightweight.
RIDE READY BACKPACKS

Trendish design to rock the road and set eyeballs blazing. All our backpacks are cut to look great on your two wheeler and built tough to last the rough ride!"," BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901"
"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)",899,3.8 out of 5 stars,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-259,624, B09B27GN41,"Safari Snap is a 35 Litres, 3 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as office, college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips."," Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
ADISA women girls quilted checks crossbody box sling bag with gold chain,309,4.0 out of 5 stars,https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-260,"3,411", B078JNB821,"Quilted sling bag with quilted flap to be closed with a gold colored twist lock. Its belt is a combo of metal chain as well as PU. This is one of the most stylish and popular design of sling bags, suitable for both young girls and women. Stylish sling perfect for parties and clubbing, or for casual daily use."," ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer","1,889",4.3 out of 5 stars,https://www.amazon.in/HARISSONS-Backpack-Black-Grey-Repellent-Organizer/dp/B08LBLKYRY/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-261,433, B08LBLKYRY,"Product Description
Speckle Laptop Backpack by Harissons is not just ergonomic but one of the most practical backpacks you would ever find. Equipped with all the necessary features for a daily commute, it also comes with Reflector Trimmings that make you visible on your bike ride back home at night.
With Vast Storage - 34L | Dimensions - (LxWxH) 32cm x 23cm x 46cm | 3 EASY ACCESS POCKETS & 3 LARGE COMPARTMENTS | Weight - 850 grams
Detailed Organizer
Its comes with 2 compartments and 3 easy-access pockets that keeps in place your essentials and valuables.
Sternum Support System
A backpack with a chest or sternum strap provides extra comfort for the backpackers. Urban nomads are always commuting. Hence, this feature ensures the safety and comfort of the consumer.
Laptop Sleeve
Speckle Laptop Backpack Comes with a dedicated Laptop Cradle that fits Laptop up to 15.6 inches."," Harissons Bags Pvt Ltd, Harissons Bags Pvt Ltd, Mumbai MH, Wadala (E) Mob. 070456 98257"
Fast Travel Use For School Bag Class 6-10 Large 4 partition 55 L Laptop Collage Office Travel Backpack Unisex,643,3.9 out of 5 stars,https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B0BM7C4HG3/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-262,57, B0BM7C4HG3,"Fabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 17 Inch X 10 Inch X 13 Inch", Fast Travel
